Date,Rating,Title,Opinion,Attraction
16 de enero de 2019,50,Exquisito!,"Pese a ser pequeño, el sabor intenso e insuperable de los platos fue único! Baño limpio, buena atención.Lo recomiendo 💯%",Restaurant
16 de enero de 2019,50,SENSACIONAL !!!!,"Atencion De Primera, Alimentos Super Deliciosos Bien preparados , Bien Presentados Pedi Una Salsa Picante Y Me Deleitaron Con Una Maravilla De SALSA Receta EXCLUSIVA DE LA CASA DELICIOSA",Restaurant
12 de enero de 2019,50,Bueno,Es bueno los precios están bien el lugar es pequeño peo está mucho mejor que los famosos paladares Y no se puede comer después de las 10 pm cierran temprano,Restaurant
9 de enero de 2019,40,Super soiree,Un lugar muy agradable para una cena por la noche. Hemos comido muy bien y nos sirvieron perfectamente. Gracias !!,Restaurant
2 de enero de 2019,40,Habana 61 opinión,Este sitio no es flexible cuando no tienes reservación pero la comida es muy buena. No es muy espacioso por lo que no lo recomiendo para cenas familiares. Pero en general el lugar es muy agradable,Restaurant
31 de diciembre de 2018,50,Excelente Relación calidad y Precio,"He visitado este lugar en 4 oportunidades y todos los platos son exquisitos, muy buena atención por parte de sus camareros y todos los que alli trabajan. Se come muy bien y no es muy caro.",Restaurant
10 de diciembre de 2018,50,Comida espectacular,"Una combinación de sabores muy ricos, un lugar pequeño pero muy bien ambientado, la recomendación el solomillo de 4 sabores y postre de budín de coco en salsa al curry",Restaurant
19 de noviembre de 2018,40,Muy bueno,Todo esta muy bueno. El sitio no es muy elegante pero toda la comida esta muy buena. Calidad-precio buena.,Restaurant
7 de noviembre de 2018,50,Exelente calidad,Un lugar exelente tranquilo calidad y precios acordes Buena atención Siempre su dueño está ahí pendiente de todo Recomendado como imperdible,Restaurant
25 de octubre de 2018,50,"""Buenisimo""","Este lugar es muy rico, los precios accesibles estuve comiendo la mayoría de mi estadía en Habana ahí, el servicio que el Jose siempre me brindo fue excelente, siempre amable y servicial, 100% recomendable.",Restaurant
19 de octubre de 2018,50,Sitio a destacar,"El sitio fabuloso, la atencion buenisima y la comida espectacular!!!nada malo de este lugar con una gran calidad. Lo recomiendo 100%",Restaurant
18 de octubre de 2018,50,Para repetir,"Fuimos en varias ocasiones con reserva ya que es pequeño, la comida deliciosa, buena presentación, personal muy atento y la piña colada impresionante",Restaurant
11 de octubre de 2018,40,Almuerzo feliz!!!!,"Un sabroso almuerzo en compañía de mis colegas de trabajo, muy atentos el personal, sugerente y de buena calidad la propuesta gastronómica.",Restaurant
29 de septiembre de 2018,50,EXELENTE RESTAURANT.,Me encanto la comida y la atencion. Sobre todo de Cheff Pedro. Quien nos hizo una comida Gourmet con un sabor especial. Quedamos encantados. Celebramos dos cumpleaños el de Maris Del Carmen y el de Berardo. Encantados con el lugar y la comida. Gracias.,Restaurant
20 de septiembre de 2018,50,Comida cubana y mucho más,"Desde fuera parece un restaurante sencillo,pero en realidad ofrece una gran oferta gastronómica. En la carta se pueden encontrar platos cubanos y mucho más:carne,pescado,hasta platos para vegetarianos-veganos. Se merece un 10 el pescado con salsa de alcaparras,las croquetas,y las albóndigas vegetales. Experiencia más que positiva.",Restaurant
14 de septiembre de 2018,40,Visita de amigos,Fuimos con un grupo de amigos ya que tenía buenos comentarios en tripadvisor me gusto el lugar a pesar que es bien pequeño el servicio muy bueno lo único que la ropa vieja estaba un poquito salada,Restaurant
13 de septiembre de 2018,50,Un sitio para comer estupendo!,"Una carta elaborada y diferente a lo que se ve alrededor, buen trato y comida exquisita y de calidad! Un sitio pequeño y escondido que realmente asombra. Muy recomendable!!",Restaurant
8 de septiembre de 2018,50,Buenooo!!,Llegamos a este lugar sólo por una bebida y el buen trato nos hizo quedarnos!!!el lugar es bonito;dan muy buen servicio y la comida estaba bien!,Restaurant
7 de septiembre de 2018,50,"La mejor ""ropa vieja"" que comí en Cuba",Platos de cocina tradicional pero muy elaborados y sabrosos. Buen trato y local agradable en plena Habana Vieja. Precio medio por plato de 9€. Recomendable,Restaurant
26 de agosto de 2018,30,Bueno,"La comida de este restaurante es típicamente cubana, la ropa vieja estaba un poco salada, los frijoles negros bien cuajados, el servicio bueno",Restaurant
10 de agosto de 2018,50,Muy buen restaurante en la Habana,"La comida deliciosa, moderno, la atención estupenda ,con platos elaborados y opciones para todos los gustos.",Restaurant
8 de agosto de 2018,40,Moderno,"Es un lugar pequeño con diez mesas aproximadamente, con clima, bonito, moderno, el platillo te incluye arroz y frijoles negros, buen sazón, los precios moderados.",Restaurant
30 de julio de 2018,50,Delicioso!,"Soy habitual de este sitio y puedo decir que cada vez me gusta mas,exelente servicio,la comida super rica.no se puede decir nada negativo.felicidades!!!",Restaurant
12 de julio de 2018,50,Recomiendo,He visitado este restaurante con familia y amigos. Y todos hemos estado satisfechos. Lo recomiendo al máximo. También hacen los mejores frijoles negros de Cuba.,Restaurant
10 de julio de 2018,50,Cocina cubana inmejorable,"Lugar agradable, uicado en la mejor zona de La Habana Vieja, muy tranquilo, donde puedes disfrutar de lo ejor de la cocina cubana con toques de modernismo.",Restaurant
19 de junio de 2018,40,Pequeño Rincón de La habana.,"Como todos los lugares donde fuimos el espacio es mas bien reducido, el habiente y la buena atención están muy bien. Precios acordes a la atención. definitivamente un lugar para visitar. Carta acotada pero variada",Restaurant
16 de junio de 2018,50,Muy bueno. De lo mejor.,"Moderno restaurante con buena atención y una comida bien presentada, bien elaborada y rica. Nos sorprendió el pulpo.",Restaurant
18 de mayo de 2018,50,Lo aconcejo,"Un lugar pequeño y acogedor, climatizado. Los platos tienen el sabor cubano en clave moderna, muy bien logrado. Los precios están bien, calculando que el lugar y la comida lo valen.",Restaurant
14 de mayo de 2018,40,Para repetir,"Dos noches seguidas he disfrutado cenando en este pequeño restaurante. Todo muy bien preparado, malanga, atun plancha, solomillo,...",Restaurant
1 de mayo de 2018,40,Excelente comida,"La comida muy buena, un ceviche, ropa vieja y camarones, todo muy rico. Lo único es el vino por copa, que podría mejorar",Restaurant
30 de abril de 2018,50,Espectacular,Es un restaurante merecedor de estar entre los primeros de la lista. Lugar pequeño pero espectacular la comida exquisita al igual que las bebidas. Son muy buenos anfitriones. Lo recomiendo 100 %,Restaurant
30 de abril de 2018,40,Excelente sitio en plena Habana Vieja.,"Buena ubicacion, excelente ambiente, acogedo sitio y buena comida. Muy bien surtido s ve el bar. Recomiendo las coroquetas de pescado y el Bloody Mary ..... :) enjoy it.",Restaurant
22 de marzo de 2018,50,Muy buena comida,"Cenamos tres veces en cinco noches, el mejor restaurante de la zona. La ropa vieja buenisima. Recomendable 100%",Restaurant
19 de marzo de 2018,50,Magnífico!!,"Elegancia y esclusividad, hay que reservar siempre, porque nunca hay capacidades si llegas, sobre todo en la noche. Fue una experiencia para repetir y de las que no se olvidan, una carta pequeña, pero con sabias decisiones culinarias.",Restaurant
18 de marzo de 2018,50,Muy buenos sabores,"Comida sencilla de preparación excelente, hasta el pan estaba bueno y eso es mucho decir en Cuba. Buen servicio y precio correcto",Restaurant
26 de febrero de 2018,50,Increíble !!,"Mi lugar favorito .. comida deliciosa , excelente servicio ... lo visité dos veces porque es un lugar realmente bueno",Restaurant
22 de febrero de 2018,50,Disfruté la comida,"Estando en la Habana el año pasado un amigo me invito a comer en este restaurante y la verdad disfrute de una magnifica comida . Buen precio , buen servicio y buen ambiente.",Restaurant
10 de enero de 2018,50,Muy buen sitio,El sitio está muy bien y la comida muy rica. El primer día que fuimos no pudimos comer por que estaba lleno y reservamos otro día. Es un poco más caro que otros de la zona pero merece la pena. Muy recomendable.,Restaurant
9 de enero de 2018,40,"Buen lugar, buen ambiente, buena comida.","Muy rico, buen servicio, rápido y buen sazón... los meseros son atentos y cordiales y en general el lugar es agradable.. los precios rondan los $10 - $16 CUC.",Restaurant
18 de diciembre de 2017,50,Muy bueno,"Exelente comida, atención rápida, un gran lugar para deleitar el paladar , la crema de malanga la recomiendo.",Restaurant
15 de diciembre de 2017,50,Magnifico lugar,"Hola, destaco este local por su maravillosa comida y destacada atencion, lo visitamos en diciembre 2017 y todos los platos que probamos exquisitos , Langosta, Camarones Pulpo todo muy bueno sin duda volveremos a disfrutar de este Maravilloso lugar en la Habana",Restaurant
6 de diciembre de 2017,50,Pudin con salsa de curry? Innovador!,"Es un espacio pequeño, acogedor, ubicado cerca de la Loma del Angel. La comida es bien deliciosa y tienen platillos con combinaciones raras como el Pudin con salsa de curry. Si vas, definitivamente tienes que pedirlo!",Restaurant
27 de noviembre de 2017,40,buena comida y atención,"de las mejores opciones en la Habana Vieja. Servicio y comida por encima de la media, y instalaciones correctas",Restaurant
8 de noviembre de 2017,50,cenar,"exelente sitio,muy recomendado,cena exquisita,muy centrico el lugar,un personal muy bien preparado que brindan un magnifico servicio.comida de primera.",Restaurant
6 de noviembre de 2017,40,Pequeño gran Restaurante,"Restaurante pequeño pero coqueto con una excelente cocina, debe haber un buen chef detrás de esos platos.",Restaurant
12 de octubre de 2017,50,Siempre volveré,"Atención, comida y diseño excelentes, situado en la pintoresca Habana Vieja en la colina que conforma la calle habana, tiene un excelente ambiente",Restaurant
29 de septiembre de 2017,50,"Especial, cubano, precioso.","Ambiente y servicio de lo mejor del mundo. Pequeño, acogedor. La comida es muy buena y te sientes bien, en una atmósfera tal. En lugares como este me gustaría siempre comer comida cubana. está hecha con dedicación.",Restaurant
17 de septiembre de 2017,50,Calidad - Precio Correcto. Volveremos!!,Estuvimos durante nuestras vacaciones y pudimos degustar de varios platos deliciosos en este restaurante. Como recomendación especial la langosta..... Volveremos!!,Restaurant
9 de septiembre de 2017,50,Increíble la comida y atención,"Fuimos en septiembre 2017 a este restaurant, lo conocimos porque revisamos los buenos comentarios en tripadvisor. Nos encantó! La comida es exquisita y muy buena atención. Lo recomiendo 100%",Restaurant
6 de septiembre de 2017,50,Un lugar muy acogedor.,"El servicio es rápido y confortable, la comida agradabe y bien confeccionada. No hay lujos extraordinarios pero si un excelente servicio..",Restaurant
5 de septiembre de 2017,50,No me canso de ir.,"Este restaurante es de los mas exquisitos que he probado, comida espectacular y un precio relativamente comodo. Todos los platos son deliciosos pero recomiendo que prueben el pescado, estoy segura que les encantara.",Restaurant
1 de septiembre de 2017,50,Excelente opción en La Habana Vieja,Buenos platos y servicio muy profesional. Amplia carta de cócteles (el daiquiri estaba riquísimo). Conviene reservar porque suele estar muy lleno.,Restaurant
27 de agosto de 2017,40,Todo muy bueno .,"Restaurante muy limpio y con aire acondicionado. Todo estaba muy rico, y viene acompañado de frijoles con caldo, y arroz. Pedimos cebiche, bolitas de malanga, boniatos fritos ,cerdo y ropa vieja ,que es la mejor que hemos probado. El precio normal.",Restaurant
27 de agosto de 2017,50,Almuerzo,Muy rica la comida y muy buena la atención. Le pedimos al mesero si podía darnos los ingredientes de un plato y lo trajo sin ningún problema anotados.,Restaurant
23 de agosto de 2017,50,Visita imprescindible,"Fui con mi pareja, me encantó el local, la comida y sobre todo el personal :) volveré a Cuba y a este restaurante!",Restaurant
11 de agosto de 2017,50,La mejor comida de La Habana.,"Leí muchas opiniones de Habana 61, y en cuanto llegue a Cuba reservé. Espectacular, la atención y la comida. La Langosta destacada y el ceviche también. Felicitaciones!! Recomiendo reservar, son pocas mesas.",Restaurant
10 de agosto de 2017,50,Un toque innovador a la cocina clásica cubana,Restaurante más que recomendado: Tanto por sus platos y atención del personal como por el precio de los mismos.  Nosotros tomamos de primero el carpaccio de pulpo y de segundo langosta y masitas de cerdo. Todo delicioso. Acompañamos la comida con dos piñas coladas muy buenas también (en Cuba suelen cargar bastante los cocktails pero no es su caso).  La atención del personal impecable: amables y siempre dispuestos a recomendar los mejores platos y orientar con aquellos que no son tan conocidos.  Un restaurante más que recomendable,Restaurant
